"GEO_ID","P001001","NAME"
"0500000US46007","3431","Bennett County, South Dakota"
"0500000US46009","7070","Bon Homme County, South Dakota"
"0500000US46011","31965","Brookings County, South Dakota"
"0500000US46013","36531","Brown County, South Dakota"
"0500000US46015","5255","Brule County, South Dakota"
"0500000US46017","1912","Buffalo County, South Dakota"
"0500000US46019","10110","Butte County, South Dakota"
"0500000US46021","1466","Campbell County, South Dakota"
"0500000US46023","9129","Charles Mix County, South Dakota"
"0500000US46025","3691","Clark County, South Dakota"
"0500000US46027","13864","Clay County, South Dakota"
"0500000US46029","27227","Codington County, South Dakota"
"0500000US46031","4050","Corson County, South Dakota"
"0500000US46033","8216","Custer County, South Dakota"
"0500000US46035","19504","Davison County, South Dakota"
"0500000US46037","5710","Day County, South Dakota"
"0500000US46039","4364","Deuel County, South Dakota"
"0500000US46041","5301","Dewey County, South Dakota"
"0500000US46043","3002","Douglas County, South Dakota"
"0500000US46045","4071","Edmunds County, South Dakota"
"0500000US46047","7094","Fall River County, South Dakota"
"0500000US46049","2364","Faulk County, South Dakota"
"0500000US46051","7356","Grant County, South Dakota"
"0500000US46053","4271","Gregory County, South Dakota"
"0500000US46055","1937","Haakon County, South Dakota"
"0500000US46057","5903","Hamlin County, South Dakota"
"0500000US46059","3431","Hand County, South Dakota"
"0500000US46061","3331","Hanson County, South Dakota"
"0500000US46063","1255","Harding County, South Dakota"
"0500000US46065","17022","Hughes County, South Dakota"
"0500000US46067","7343","Hutchinson County, South Dakota"
"0500000US46069","1420","Hyde County, South Dakota"
"0500000US46071","3031","Jackson County, South Dakota"
"0500000US46073","2071","Jerauld County, South Dakota"
"0500000US46075","1006","Jones County, South Dakota"
"0500000US46077","5148","Kingsbury County, South Dakota"
"0500000US46079","11200","Lake County, South Dakota"
"0500000US46081","24097","Lawrence County, South Dakota"
"0500000US46083","44828","Lincoln County, South Dakota"
"0500000US46085","3755","Lyman County, South Dakota"
"0500000US46087","5618","McCook County, South Dakota"
"0500000US46089","2459","McPherson County, South Dakota"
"0500000US46091","4656","Marshall County, South Dakota"
"0500000US46093","25434(r48175)","Meade County, South Dakota"
"0500000US46095","2048","Mellette County, South Dakota"
"0500000US46097","2389","Miner County, South Dakota"
"0500000US46099","169468","Minnehaha County, South Dakota"
"0500000US46101","6486","Moody County, South Dakota"
"0500000US46103","100948(r48348)","Pennington County, South Dakota"
"0500000US46105","2982","Perkins County, South Dakota"
"0500000US46107","2329","Potter County, South Dakota"
"0500000US46109","10149","Roberts County, South Dakota"
"0500000US46111","2355","Sanborn County, South Dakota"
"0500000US46113","13586","Shannon County, South Dakota"
"0500000US46115","6415","Spink County, South Dakota"
"0500000US46117","2966","Stanley County, South Dakota"
"0500000US46119","1373","Sully County, South Dakota"
"0500000US46121","9612","Todd County, South Dakota"
"0500000US46123","5644","Tripp County, South Dakota"
"0500000US46125","8347","Turner County, South Dakota"
"0500000US46127","14399","Union County, South Dakota"
"0500000US46129","5438","Walworth County, South Dakota"
"0500000US46135","22438","Yankton County, South Dakota"
"0500000US46137","2801","Ziebach County, South Dakota"
"0500000US47001","75129","Anderson County, Tennessee"
"0500000US47003","45058","Bedford County, Tennessee"
"0500000US47005","16489","Benton County, Tennessee"
"0500000US47007","12876","Bledsoe County, Tennessee"
"0500000US47009","123010","Blount County, Tennessee"
"0500000US47011","98963","Bradley County, Tennessee"
"0500000US47013","40716","Campbell County, Tennessee"
"0500000US47015","13801","Cannon County, Tennessee"
"0500000US47017","28522","Carroll County, Tennessee"
"0500000US47019","57424","Carter County, Tennessee"
"0500000US47021","39105","Cheatham County, Tennessee"
"0500000US47023","17131","Chester County, Tennessee"
"0500000US47025","32213","Claiborne County, Tennessee"
"0500000US47027","7861","Clay County, Tennessee"
"0500000US47029","35662","Cocke County, Tennessee"
"0500000US47031","52796","Coffee County, Tennessee"
"0500000US47033","14586","Crockett County, Tennessee"
"0500000US47035","56053","Cumberland County, Tennessee"
"0500000US47037","626681","Davidson County, Tennessee"
"0500000US47039","11757","Decatur County, Tennessee"
"0500000US47041","18723","DeKalb County, Tennessee"
"0500000US47043","49666","Dickson County, Tennessee"
"0500000US47045","38335","Dyer County, Tennessee"
"0500000US47047","38413","Fayette County, Tennessee"
"0500000US47049","17959","Fentress County, Tennessee"
"0500000US47051","41052","Franklin County, Tennessee"
"0500000US47053","49683","Gibson County, Tennessee"
"0500000US47055","29485","Giles County, Tennessee"
"0500000US47057","22657","Grainger County, Tennessee"
"0500000US47059","68831","Greene County, Tennessee"
"0500000US47061","13703","Grundy County, Tennessee"
"0500000US47063","62544","Hamblen County, Tennessee"
"0500000US47065","336463","Hamilton County, Tennessee"
"0500000US47067","6819","Hancock County, Tennessee"
"0500000US47069","27253","Hardeman County, Tennessee"
"0500000US47071","26026","Hardin County, Tennessee"
"0500000US47073","56833","Hawkins County, Tennessee"
"0500000US47075","18787","Haywood County, Tennessee"
"0500000US47077","27769","Henderson County, Tennessee"
"0500000US47079","32330","Henry County, Tennessee"
"0500000US47081","24690","Hickman County, Tennessee"
"0500000US47083","8426","Houston County, Tennessee"
"0500000US47085","18538","Humphreys County, Tennessee"
"0500000US47087","11638","Jackson County, Tennessee"
"0500000US47089","51407","Jefferson County, Tennessee"
"0500000US47091","18244","Johnson County, Tennessee"
"0500000US47093","432226","Knox County, Tennessee"
"0500000US47095","7832","Lake County, Tennessee"
"0500000US47097","27815","Lauderdale County, Tennessee"
"0500000US47099","41869","Lawrence County, Tennessee"
"0500000US47101","12161","Lewis County, Tennessee"
"0500000US47103","33361","Lincoln County, Tennessee"
"0500000US47105","48556","Loudon County, Tennessee"
"0500000US47107","52266","McMinn County, Tennessee"
"0500000US47109","26075","McNairy County, Tennessee"
"0500000US47111","22248","Macon County, Tennessee"
"0500000US47113","98294","Madison County, Tennessee"
"0500000US47115","28237","Marion County, Tennessee"
"0500000US47117","30617","Marshall County, Tennessee"
"0500000US47119","80956","Maury County, Tennessee"
"0500000US47121","11753","Meigs County, Tennessee"
"0500000US47123","44519","Monroe County, Tennessee"
"0500000US47125","172331","Montgomery County, Tennessee"
"0500000US47127","6362","Moore County, Tennessee"
"0500000US47129","21987","Morgan County, Tennessee"
"0500000US47131","31807","Obion County, Tennessee"
"0500000US47133","22083","Overton County, Tennessee"
"0500000US47135","7915","Perry County, Tennessee"
"0500000US47137","5077","Pickett County, Tennessee"
"0500000US47139","16825","Polk County, Tennessee"
"0500000US47141","72321","Putnam County, Tennessee"
"0500000US47143","31809","Rhea County, Tennessee"
"0500000US47145","54181","Roane County, Tennessee"
"0500000US47147","66283","Robertson County, Tennessee"
"0500000US47149","262604","Rutherford County, Tennessee"
"0500000US47151","22228","Scott County, Tennessee"
"0500000US47153","14112","Sequatchie County, Tennessee"
"0500000US47155","89889","Sevier County, Tennessee"
"0500000US47157","927644","Shelby County, Tennessee"
"0500000US47159","19166","Smith County, Tennessee"
"0500000US47161","13324","Stewart County, Tennessee"
"0500000US47163","156823","Sullivan County, Tennessee"
"0500000US47165","160645","Sumner County, Tennessee"
"0500000US47167","61081","Tipton County, Tennessee"
"0500000US47169","7870","Trousdale County, Tennessee"
"0500000US47171","18313","Unicoi County, Tennessee"
"0500000US47173","19109","Union County, Tennessee"
"0500000US47175","5548","Van Buren County, Tennessee"
"0500000US47177","39839","Warren County, Tennessee"
"0500000US47179","122979","Washington County, Tennessee"
"0500000US47181","17021","Wayne County, Tennessee"
"0500000US47183","35021","Weakley County, Tennessee"
"0500000US47185","25841","White County, Tennessee"
"0500000US47187","183182","Williamson County, Tennessee"
"0500000US47189","113993","Wilson County, Tennessee"
"0500000US48001","58458","Anderson County, Texas"
"0500000US48003","14786","Andrews County, Texas"
"0500000US48005","86771","Angelina County, Texas"
"0500000US48007","23158","Aransas County, Texas"
"0500000US48009","9054","Archer County, Texas"
"0500000US48011","1901","Armstrong County, Texas"
"0500000US48013","44911","Atascosa County, Texas"
"0500000US48015","28417","Austin County, Texas"
"0500000US48017","7165","Bailey County, Texas"
"0500000US48019","20485","Bandera County, Texas"
"0500000US48021","74171","Bastrop County, Texas"
"0500000US48023","3726","Baylor County, Texas"
"0500000US48025","31861","Bee County, Texas"
"0500000US48027","310235","Bell County, Texas"
"0500000US48029","1714773","Bexar County, Texas"
"0500000US48031","10497","Blanco County, Texas"
"0500000US48033","641","Borden County, Texas"
"0500000US48035","18212","Bosque County, Texas"
"0500000US48037","92565","Bowie County, Texas"
"0500000US48039","313166","Brazoria County, Texas"
"0500000US48041","194851","Brazos County, Texas"
"0500000US48043","9232","Brewster County, Texas"
"0500000US48045","1637","Briscoe County, Texas"
"0500000US48047","7223","Brooks County, Texas"
"0500000US48049","38106","Brown County, Texas"
"0500000US48051","17187","Burleson County, Texas"
"0500000US48053","42750","Burnet County, Texas"
"0500000US48055","38066","Caldwell County, Texas"
"0500000US48057","21381","Calhoun County, Texas"
"0500000US48059","13544","Callahan County, Texas"
"0500000US48061","406220","Cameron County, Texas"
"0500000US48063","12401","Camp County, Texas"
"0500000US48065","6182","Carson County, Texas"
"0500000US48067","30464","Cass County, Texas"
"0500000US48069","8062","Castro County, Texas"
"0500000US48071","35096","Chambers County, Texas"
"0500000US48073","50845","Cherokee County, Texas"
"0500000US48075","7041","Childress County, Texas"
"0500000US48077","10752","Clay County, Texas"
"0500000US48079","3127","Cochran County, Texas"
"0500000US48081","3320","Coke County, Texas"
"0500000US48083","8895","Coleman County, Texas"
"0500000US48085","782341","Collin County, Texas"
"0500000US48087","3057","Collingsworth County, Texas"
"0500000US48089","20874","Colorado County, Texas"
"0500000US48091","108472","Comal County, Texas"
"0500000US48093","13974","Comanche County, Texas"
"0500000US48095","4087","Concho County, Texas"
"0500000US48097","38437","Cooke County, Texas"
"0500000US48099","75388","Coryell County, Texas"
"0500000US48101","1505","Cottle County, Texas"
"0500000US48103","4375","Crane County, Texas"
"0500000US48105","3719","Crockett County, Texas"
"0500000US48107","6059","Crosby County, Texas"
"0500000US48109","2398","Culberson County, Texas"
"0500000US48111","6703","Dallam County, Texas"
"0500000US48113","2368139","Dallas County, Texas"
"0500000US48115","13833","Dawson County, Texas"
"0500000US48117","19372","Deaf Smith County, Texas"
"0500000US48119","5231","Delta County, Texas"
"0500000US48121","662614","Denton County, Texas"
"0500000US48123","20097","DeWitt County, Texas"
"0500000US48125","2444","Dickens County, Texas"
"0500000US48127","9996","Dimmit County, Texas"
"0500000US48129","3677","Donley County, Texas"
"0500000US48131","11782","Duval County, Texas"
"0500000US48133","18583","Eastland County, Texas"
"0500000US48135","137130","Ector County, Texas"
"0500000US48137","2002","Edwards County, Texas"
"0500000US48139","149610","Ellis County, Texas"
"0500000US48141","800647","El Paso County, Texas"
"0500000US48143","37890","Erath County, Texas"
"0500000US48145","17866","Falls County, Texas"
"0500000US48147","33915","Fannin County, Texas"
"0500000US48149","24554","Fayette County, Texas"
"0500000US48151","3974","Fisher County, Texas"
"0500000US48153","6446","Floyd County, Texas"
"0500000US48155","1336","Foard County, Texas"
"0500000US48157","585375","Fort Bend County, Texas"
"0500000US48159","10605","Franklin County, Texas"
"0500000US48161","19816","Freestone County, Texas"
"0500000US48163","17217","Frio County, Texas"
"0500000US48165","17526","Gaines County, Texas"
"0500000US48167","291309","Galveston County, Texas"
"0500000US48169","6461","Garza County, Texas"
"0500000US48171","24837","Gillespie County, Texas"
"0500000US48173","1226","Glasscock County, Texas"
"0500000US48175","7210","Goliad County, Texas"
"0500000US48177","19807","Gonzales County, Texas"
"0500000US48179","22535","Gray County, Texas"
"0500000US48181","120877","Grayson County, Texas"
"0500000US48183","121730","Gregg County, Texas"
"0500000US48185","26604","Grimes County, Texas"
"0500000US48187","131533","Guadalupe County, Texas"
"0500000US48189","36273","Hale County, Texas"
"0500000US48191","3353","Hall County, Texas"
"0500000US48193","8517","Hamilton County, Texas"
"0500000US48195","5613","Hansford County, Texas"
"0500000US48197","4139","Hardeman County, Texas"
"0500000US48199","54635","Hardin County, Texas"
"0500000US48201","4092459","Harris County, Texas"
"0500000US48203","65631","Harrison County, Texas"
"0500000US48205","6062","Hartley County, Texas"
"0500000US48207","5899","Haskell County, Texas"
"0500000US48209","157107","Hays County, Texas"
"0500000US48211","3807","Hemphill County, Texas"
"0500000US48213","78532","Henderson County, Texas"
"0500000US48215","774769(r48754)","Hidalgo County, Texas"
"0500000US48217","35089","Hill County, Texas"
"0500000US48219","22935","Hockley County, Texas"
"0500000US48221","51182","Hood County, Texas"
"0500000US48223","35161","Hopkins County, Texas"
"0500000US48225","23732","Houston County, Texas"
"0500000US48227","35012","Howard County, Texas"
"0500000US48229","3476","Hudspeth County, Texas"
"0500000US48231","86129","Hunt County, Texas"
"0500000US48233","22150","Hutchinson County, Texas"
"0500000US48235","1599","Irion County, Texas"
"0500000US48237","9044","Jack County, Texas"
"0500000US48239","14075","Jackson County, Texas"
"0500000US48241","35710","Jasper County, Texas"
"0500000US48243","2342","Jeff Davis County, Texas"
"0500000US48245","252273","Jefferson County, Texas"
"0500000US48247","5300","Jim Hogg County, Texas"
"0500000US48249","40838","Jim Wells County, Texas"
"0500000US48251","150934","Johnson County, Texas"
"0500000US48253","20202","Jones County, Texas"
"0500000US48255","14824","Karnes County, Texas"
"0500000US48257","103350","Kaufman County, Texas"
"0500000US48259","33410","Kendall County, Texas"
"0500000US48261","416","Kenedy County, Texas"
"0500000US48263","808","Kent County, Texas"
"0500000US48265","49625","Kerr County, Texas"
"0500000US48267","4607","Kimble County, Texas"
"0500000US48269","286","King County, Texas"
"0500000US48271","3598","Kinney County, Texas"
"0500000US48273","32061","Kleberg County, Texas"
"0500000US48275","3719","Knox County, Texas"
"0500000US48277","49793","Lamar County, Texas"
"0500000US48279","13977","Lamb County, Texas"
"0500000US48281","19677","Lampasas County, Texas"
"0500000US48283","6886","La Salle County, Texas"
"0500000US48285","19263","Lavaca County, Texas"
"0500000US48287","16612","Lee County, Texas"
"0500000US48289","16801","Leon County, Texas"
"0500000US48291","75643","Liberty County, Texas"
"0500000US48293","23384","Limestone County, Texas"
"0500000US48295","3302","Lipscomb County, Texas"
"0500000US48297","11531","Live Oak County, Texas"
"0500000US48299","19301","Llano County, Texas"
"0500000US48301","82","Loving County, Texas"
"0500000US48303","278831","Lubbock County, Texas"
"0500000US48305","5915","Lynn County, Texas"
"0500000US48307","8283","McCulloch County, Texas"
"0500000US48309","234906","McLennan County, Texas"
"0500000US48311","707","McMullen County, Texas"
"0500000US48313","13664","Madison County, Texas"
"0500000US48315","10546","Marion County, Texas"
"0500000US48317","4799","Martin County, Texas"
"0500000US48319","4012","Mason County, Texas"
"0500000US48321","36702","Matagorda County, Texas"
"0500000US48323","54258","Maverick County, Texas"
"0500000US48325","46006","Medina County, Texas"
"0500000US48327","2242","Menard County, Texas"
"0500000US48329","136872","Midland County, Texas"
"0500000US48331","24757","Milam County, Texas"
"0500000US48333","4936","Mills County, Texas"
"0500000US48335","9403","Mitchell County, Texas"
"0500000US48337","19719","Montague County, Texas"
"0500000US48339","455746","Montgomery County, Texas"
"0500000US48341","21904","Moore County, Texas"
"0500000US48343","12934","Morris County, Texas"
"0500000US48345","1210","Motley County, Texas"
"0500000US48347","64524","Nacogdoches County, Texas"
"0500000US48349","47735","Navarro County, Texas"
"0500000US48351","14445","Newton County, Texas"
"0500000US48353","15216","Nolan County, Texas"
"0500000US48355","340223","Nueces County, Texas"
"0500000US48357","10223","Ochiltree County, Texas"
"0500000US48359","2052","Oldham County, Texas"
"0500000US48361","81837","Orange County, Texas"
"0500000US48363","28111","Palo Pinto County, Texas"
"0500000US48365","23796","Panola County, Texas"
"0500000US48367","116927","Parker County, Texas"
"0500000US48369","10269","Parmer County, Texas"
"0500000US48371","15507","Pecos County, Texas"
"0500000US48373","45413","Polk County, Texas"
"0500000US48375","121073","Potter County, Texas"
"0500000US48377","7818","Presidio County, Texas"
"0500000US48379","10914","Rains County, Texas"
"0500000US48381","120725","Randall County, Texas"
"0500000US48383","3367","Reagan County, Texas"
"0500000US48385","3309","Real County, Texas"
"0500000US48387","12860","Red River County, Texas"
"0500000US48389","13783","Reeves County, Texas"
"0500000US48391","7383","Refugio County, Texas"
"0500000US48393","929","Roberts County, Texas"
"0500000US48395","16622","Robertson County, Texas"
"0500000US48397","78337","Rockwall County, Texas"
"0500000US48399","10501","Runnels County, Texas"
"0500000US48401","53330","Rusk County, Texas"
"0500000US48403","10834","Sabine County, Texas"
"0500000US48405","8865","San Augustine County, Texas"
"0500000US48407","26384","San Jacinto County, Texas"
"0500000US48409","64804","San Patricio County, Texas"
"0500000US48411","6131","San Saba County, Texas"
"0500000US48413","3461","Schleicher County, Texas"
"0500000US48415","16921","Scurry County, Texas"
"0500000US48417","3378","Shackelford County, Texas"
"0500000US48419","25448","Shelby County, Texas"
"0500000US48421","3034","Sherman County, Texas"
"0500000US48423","209714","Smith County, Texas"
"0500000US48425","8490","Somervell County, Texas"
"0500000US48427","60968","Starr County, Texas"
"0500000US48429","9630","Stephens County, Texas"
"0500000US48431","1143","Sterling County, Texas"
"0500000US48433","1490","Stonewall County, Texas"
"0500000US48435","4128","Sutton County, Texas"
"0500000US48437","7854","Swisher County, Texas"
"0500000US48439","1809034","Tarrant County, Texas"
"0500000US48441","131506","Taylor County, Texas"
"0500000US48443","984","Terrell County, Texas"
"0500000US48445","12651","Terry County, Texas"
"0500000US48447","1641","Throckmorton County, Texas"
"0500000US48449","32334","Titus County, Texas"
"0500000US48451","110224","Tom Green County, Texas"
"0500000US48453","1024266","Travis County, Texas"
"0500000US48455","14585","Trinity County, Texas"
"0500000US48457","21766","Tyler County, Texas"
"0500000US48459","39309","Upshur County, Texas"
"0500000US48461","3355","Upton County, Texas"
"0500000US48463","26405","Uvalde County, Texas"
"0500000US48465","48879","Val Verde County, Texas"
"0500000US48467","52579","Van Zandt County, Texas"
"0500000US48469","86793","Victoria County, Texas"
"0500000US48471","67861","Walker County, Texas"
"0500000US48473","43205","Waller County, Texas"
"0500000US48475","10658","Ward County, Texas"
"0500000US48477","33718","Washington County, Texas"
"0500000US48479","250304","Webb County, Texas"
"0500000US48481","41280","Wharton County, Texas"
"0500000US48483","5410","Wheeler County, Texas"
"0500000US48485","131500","Wichita County, Texas"
"0500000US48487","13535","Wilbarger County, Texas"
"0500000US48489","22134","Willacy County, Texas"
"0500000US48491","422679","Williamson County, Texas"
"0500000US48493","42918","Wilson County, Texas"
"0500000US48495","7110","Winkler County, Texas"
"0500000US48497","59127","Wise County, Texas"
"0500000US48499","41964","Wood County, Texas"
"0500000US48501","7879","Yoakum County, Texas"
"0500000US48503","18550","Young County, Texas"
"0500000US48505","14018","Zapata County, Texas"
"0500000US48507","11677","Zavala County, Texas"
"0500000US49001","6629","Beaver County, Utah"
"0500000US49003","49975","Box Elder County, Utah"
"0500000US49005","112656","Cache County, Utah"
"0500000US49007","21403","Carbon County, Utah"
"0500000US49009","1059","Daggett County, Utah"
"0500000US49011","306479","Davis County, Utah"
"0500000US49013","18607","Duchesne County, Utah"
"0500000US49015","10976","Emery County, Utah"
"0500000US49017","5172","Garfield County, Utah"
"0500000US49019","9225","Grand County, Utah"
"0500000US49021","46163","Iron County, Utah"
"0500000US49023","10246","Juab County, Utah"
"0500000US49025","7125","Kane County, Utah"
"0500000US49027","12503","Millard County, Utah"
"0500000US49029","9469","Morgan County, Utah"
"0500000US49031","1556","Piute County, Utah"
"0500000US49033","2264","Rich County, Utah"
"0500000US49035","1029655","Salt Lake County, Utah"
"0500000US49037","14746","San Juan County, Utah"
"0500000US49039","27822","Sanpete County, Utah"
"0500000US49041","20802","Sevier County, Utah"
"0500000US49043","36324","Summit County, Utah"
"0500000US49045","58218","Tooele County, Utah"
"0500000US49047","32588","Uintah County, Utah"
"0500000US49049","516564","Utah County, Utah"
"0500000US49051","23530","Wasatch County, Utah"
"0500000US49053","138115","Washington County, Utah"
"0500000US49055","2778","Wayne County, Utah"
"0500000US49057","231236","Weber County, Utah"
"0500000US50001","36821","Addison County, Vermont"
"0500000US50003","37125","Bennington County, Vermont"
"0500000US50005","31227","Caledonia County, Vermont"
"0500000US50007","156545","Chittenden County, Vermont"
"0500000US50009","6306","Essex County, Vermont"
"0500000US50011","47746","Franklin County, Vermont"
"0500000US50013","6970","Grand Isle County, Vermont"
"0500000US50015","24475","Lamoille County, Vermont"
"0500000US50017","28936","Orange County, Vermont"
"0500000US50019","27231","Orleans County, Vermont"
"0500000US50021","61642","Rutland County, Vermont"
"0500000US50023","59534","Washington County, Vermont"
"0500000US50025","44513","Windham County, Vermont"
"0500000US50027","56670","Windsor County, Vermont"
"0500000US51001","33164","Accomack County, Virginia"
"0500000US51003","98970(r49499)","Albemarle County, Virginia"
"0500000US51005","16250","Alleghany County, Virginia"
"0500000US51007","12690","Amelia County, Virginia"
"0500000US51009","32353","Amherst County, Virginia"
"0500000US51011","14973","Appomattox County, Virginia"
"0500000US51013","207627","Arlington County, Virginia"
"0500000US51015","73750","Augusta County, Virginia"
"0500000US51017","4731","Bath County, Virginia"
"0500000US51019","68676","Bedford County, Virginia"
"0500000US51021","6824","Bland County, Virginia"
"0500000US51023","33148","Botetourt County, Virginia"
"0500000US51025","17434","Brunswick County, Virginia"
"0500000US51027","24098","Buchanan County, Virginia"
"0500000US51029","17146","Buckingham County, Virginia"
"0500000US51031","54842","Campbell County, Virginia"
"0500000US51033","28545","Caroline County, Virginia"
"0500000US51035","30042","Carroll County, Virginia"
"0500000US51036","7256","Charles City County, Virginia"
"0500000US51037","12586","Charlotte County, Virginia"
"0500000US51041","316236","Chesterfield County, Virginia"
"0500000US51043","14034","Clarke County, Virginia"
"0500000US51045","5190","Craig County, Virginia"
"0500000US51047","46689","Culpeper County, Virginia"
"0500000US51049","10052","Cumberland County, Virginia"
"0500000US51051","15903","Dickenson County, Virginia"
"0500000US51053","28001","Dinwiddie County, Virginia"
"0500000US51057","11151","Essex County, Virginia"
"0500000US51059","1081726(r49532)","Fairfax County, Virginia"
"0500000US51061","65203","Fauquier County, Virginia"
"0500000US51063","15279","Floyd County, Virginia"
"0500000US51065","25691","Fluvanna County, Virginia"
"0500000US51067","56159","Franklin County, Virginia"
"0500000US51069","78305","Frederick County, Virginia"
"0500000US51071","17286","Giles County, Virginia"
"0500000US51073","36858","Gloucester County, Virginia"
"0500000US51075","21717","Goochland County, Virginia"
"0500000US51077","15533","Grayson County, Virginia"
"0500000US51079","18403","Greene County, Virginia"
"0500000US51081","12243","Greensville County, Virginia"
"0500000US51083","36241","Halifax County, Virginia"
"0500000US51085","99863","Hanover County, Virginia"
"0500000US51087","306935","Henrico County, Virginia"
"0500000US51089","54151","Henry County, Virginia"
"0500000US51091","2321","Highland County, Virginia"
"0500000US51093","35270","Isle of Wight County, Virginia"
"0500000US51095","67009","James City County, Virginia"
"0500000US51097","6945","King and Queen County, Virginia"
"0500000US51099","23584","King George County, Virginia"
"0500000US51101","15935","King William County, Virginia"
"0500000US51103","11391","Lancaster County, Virginia"
"0500000US51105","25587","Lee County, Virginia"
"0500000US51107","312311","Loudoun County, Virginia"
"0500000US51109","33153","Louisa County, Virginia"
"0500000US51111","12914","Lunenburg County, Virginia"
"0500000US51113","13308","Madison County, Virginia"
"0500000US51115","8978","Mathews County, Virginia"
"0500000US51117","32727","Mecklenburg County, Virginia"
"0500000US51119","10959","Middlesex County, Virginia"
"0500000US51121","94392","Montgomery County, Virginia"
"0500000US51125","15020","Nelson County, Virginia"
"0500000US51127","18429","New Kent County, Virginia"
"0500000US51131","12389","Northampton County, Virginia"
"0500000US51133","12330","Northumberland County, Virginia"
"0500000US51135","15853","Nottoway County, Virginia"
"0500000US51137","33481","Orange County, Virginia"
"0500000US51139","24042","Page County, Virginia"
"0500000US51141","18490","Patrick County, Virginia"
"0500000US51143","63506","Pittsylvania County, Virginia"
"0500000US51145","28046","Powhatan County, Virginia"
"0500000US51147","23368","Prince Edward County, Virginia"
"0500000US51149","35725","Prince George County, Virginia"
"0500000US51153","402002","Prince William County, Virginia"
"0500000US51155","34872","Pulaski County, Virginia"
"0500000US51157","7373","Rappahannock County, Virginia"
"0500000US51159","9254","Richmond County, Virginia"
"0500000US51161","92376","Roanoke County, Virginia"
"0500000US51163","22307","Rockbridge County, Virginia"
"0500000US51165","76314","Rockingham County, Virginia"
"0500000US51167","28897","Russell County, Virginia"
"0500000US51169","23177","Scott County, Virginia"
"0500000US51171","41993","Shenandoah County, Virginia"
"0500000US51173","32208","Smyth County, Virginia"
"0500000US51175","18570","Southampton County, Virginia"
"0500000US51177","122397","Spotsylvania County, Virginia"
"0500000US51179","128961","Stafford County, Virginia"
"0500000US51181","7058","Surry County, Virginia"
"0500000US51183","12087","Sussex County, Virginia"
"0500000US51185","45078","Tazewell County, Virginia"
"0500000US51187","37575","Warren County, Virginia"
"0500000US51191","54876","Washington County, Virginia"
"0500000US51193","17454","Westmoreland County, Virginia"
"0500000US51195","41452","Wise County, Virginia"
"0500000US51197","29235","Wythe County, Virginia"
"0500000US51199","65464(r49647)","York County, Virginia"
"0500000US51510","139966(r49658)","Alexandria city, Virginia"
"0500000US51515","6222","Bedford city, Virginia"
"0500000US51520","17835","Bristol city, Virginia"
"0500000US51530","6650","Buena Vista city, Virginia"
"0500000US51540","43475(r49677)","Charlottesville city, Virginia"
"0500000US51550","222209","Chesapeake city, Virginia"
"0500000US51570","17411","Colonial Heights city, Virginia"
"0500000US51580","5961","Covington city, Virginia"
"0500000US51590","43055","Danville city, Virginia"
"0500000US51595","5927","Emporia city, Virginia"
"0500000US51600","22565","Fairfax city, Virginia"
"0500000US51610","12332","Falls Church city, Virginia"
"0500000US51620","8582","Franklin city, Virginia"
"0500000US51630","24286","Fredericksburg city, Virginia"
"0500000US51640","7042","Galax city, Virginia"
"0500000US51650","137436(r49692)","Hampton city, Virginia"
"0500000US51660","48914","Harrisonburg city, Virginia"
"0500000US51670","22591","Hopewell city, Virginia"
"0500000US51678","7042","Lexington city, Virginia"
"0500000US51680","75568","Lynchburg city, Virginia"
"0500000US51683","37821","Manassas city, Virginia"
"0500000US51685","14273","Manassas Park city, Virginia"
"0500000US51690","13821","Martinsville city, Virginia"
"0500000US51700","180719(r49714)","Newport News city, Virginia"
"0500000US51710","242803","Norfolk city, Virginia"
"0500000US51720","3958","Norton city, Virginia"
"0500000US51730","32420","Petersburg city, Virginia"
"0500000US51735","12150","Poquoson city, Virginia"
"0500000US51740","95535","Portsmouth city, Virginia"
"0500000US51750","16408","Radford city, Virginia"
"0500000US51760","204214","Richmond city, Virginia"
"0500000US51770","97032","Roanoke city, Virginia"
"0500000US51775","24802","Salem city, Virginia"
"0500000US51790","23746","Staunton city, Virginia"
"0500000US51800","84585","Suffolk city, Virginia"
"0500000US51810","437994","Virginia Beach city, Virginia"
"0500000US51820","21006","Waynesboro city, Virginia"
"0500000US51830","14068(r49741)","Williamsburg city, Virginia"
"0500000US51840","26203","Winchester city, Virginia"
"0500000US53001","18728","Adams County, Washington"
"0500000US53003","21623","Asotin County, Washington"
"0500000US53005","175177","Benton County, Washington"
"0500000US53007","72453","Chelan County, Washington"
"0500000US53009","71404","Clallam County, Washington"
"0500000US53011","425363","Clark County, Washington"
"0500000US53013","4078","Columbia County, Washington"
"0500000US53015","102410","Cowlitz County, Washington"
"0500000US53017","38431","Douglas County, Washington"
"0500000US53019","7551","Ferry County, Washington"
"0500000US53021","78163","Franklin County, Washington"
"0500000US53023","2266","Garfield County, Washington"
"0500000US53025","89120","Grant County, Washington"
"0500000US53027","72797","Grays Harbor County, Washington"
"0500000US53029","78506","Island County, Washington"
"0500000US53031","29872","Jefferson County, Washington"
"0500000US53033","1931249","King County, Washington"
"0500000US53035","251133","Kitsap County, Washington"
"0500000US53037","40915","Kittitas County, Washington"
"0500000US53039","20318","Klickitat County, Washington"
